,username,avg_comment_similarity,avg_toxicity,avg_reply_speed,avg_comment_time_interval,comment_intervals
84,ClemiHW,0.533294126759643,0.13499815363126497,0 days 03:54:55,0 days 05:01:37,"[datetime.timedelta(seconds=1763), datetime.timedelta(seconds=76022), datetime.timedelta(seconds=206), datetime.timedelta(seconds=740), datetime.timedelta(seconds=284), datetime.timedelta(seconds=3390), datetime.timedelta(seconds=2912), datetime.timedelta(seconds=2228), datetime.timedelta(seconds=550), datetime.timedelta(seconds=5939), datetime.timedelta(seconds=1001), datetime.timedelta(seconds=69447), datetime.timedelta(seconds=7551), datetime.timedelta(seconds=81327)]"
85,mgphotogirl,0.47480627171449163,0.024246013277055074,0 days 08:13:49,30 days 05:30:10,"[datetime.timedelta(days=6, seconds=63519), datetime.timedelta(seconds=77119), datetime.timedelta(days=1, seconds=42262), datetime.timedelta(days=17, seconds=53918), datetime.timedelta(days=60, seconds=22472), datetime.timedelta(days=178, seconds=69282), datetime.timedelta(days=42, seconds=25296), datetime.timedelta(days=35, seconds=84972), datetime.timedelta(days=3, seconds=46087), datetime.timedelta(days=10, seconds=9288), datetime.timedelta(days=3, seconds=32925), datetime.timedelta(days=8, seconds=86143), datetime.timedelta(days=3, seconds=14749), datetime.timedelta(days=49, seconds=81304)]"
86,free_based_potato,0.5937947404437126,0.3568174177159866,0 days 07:09:44,0 days 08:57:08,"[datetime.timedelta(seconds=12551), datetime.timedelta(seconds=842), datetime.timedelta(seconds=18617), datetime.timedelta(days=1, seconds=10539), datetime.timedelta(seconds=52732), datetime.timedelta(seconds=10175), datetime.timedelta(seconds=20910), datetime.timedelta(seconds=439), datetime.timedelta(days=1, seconds=60719), datetime.timedelta(seconds=2750), datetime.timedelta(seconds=11004), datetime.timedelta(seconds=5242), datetime.timedelta(seconds=71615), datetime.timedelta(seconds=264)]"
87,Cooljay22222,0.34153264874533407,0.07337611241964623,0 days 08:15:31,14 days 09:39:53,"[datetime.timedelta(days=10, seconds=20985), datetime.timedelta(days=47, seconds=64874), datetime.timedelta(days=4, seconds=80672), datetime.timedelta(seconds=11187), datetime.timedelta(days=9, seconds=21297), datetime.timedelta(seconds=36), datetime.timedelta(days=9, seconds=69236), datetime.timedelta(days=103, seconds=41972), datetime.timedelta(days=6, seconds=86371), datetime.timedelta(days=4, seconds=13097), datetime.timedelta(seconds=44968), datetime.timedelta(days=3, seconds=75531), datetime.timedelta(seconds=43164), datetime.timedelta(seconds=109)]"
88,Basicallyvwlover80,0.4126587323480783,0.2642755676759407,0 days 09:05:06,138 days 00:27:56,"[datetime.timedelta(days=15, seconds=8335), datetime.timedelta(days=184, seconds=59916), datetime.timedelta(days=123, seconds=48644), datetime.timedelta(days=228, seconds=62608)]"
89,babababuttdog,0.3123168349464275,0.23866448025607193,0 days 06:09:10,0 days 05:57:35,"[datetime.timedelta(seconds=13768), datetime.timedelta(seconds=58), datetime.timedelta(seconds=19), datetime.timedelta(seconds=96), datetime.timedelta(seconds=42142), datetime.timedelta(seconds=33057), datetime.timedelta(seconds=1787), datetime.timedelta(seconds=394), datetime.timedelta(seconds=395), datetime.timedelta(seconds=91), datetime.timedelta(seconds=49919), datetime.timedelta(seconds=30302), datetime.timedelta(days=1, seconds=2454), datetime.timedelta(seconds=39484)]"
90,AdminScales1155,0.5369875384410384,0.10088133306708187,0 days 06:19:47,0 days 02:06:15,"[datetime.timedelta(seconds=469), datetime.timedelta(seconds=478), datetime.timedelta(seconds=1335), datetime.timedelta(seconds=57733), datetime.timedelta(seconds=1795), datetime.timedelta(seconds=1070), datetime.timedelta(seconds=1036), datetime.timedelta(seconds=1706), datetime.timedelta(seconds=1180), datetime.timedelta(seconds=451), datetime.timedelta(seconds=1061), datetime.timedelta(seconds=35933), datetime.timedelta(seconds=608), datetime.timedelta(seconds=1195)]"
91,klsyndrome,0.41176727232743854,0.14416673318094883,0 days 20:59:16,10 days 03:15:05,"[datetime.timedelta(seconds=79621), datetime.timedelta(seconds=1084), datetime.timedelta(seconds=377), datetime.timedelta(days=4, seconds=722), datetime.timedelta(seconds=94), datetime.timedelta(days=1, seconds=14772), datetime.timedelta(seconds=161), datetime.timedelta(days=1, seconds=75726), datetime.timedelta(seconds=81688), datetime.timedelta(days=3, seconds=11035), datetime.timedelta(days=8, seconds=4814), datetime.timedelta(days=2, seconds=80578), datetime.timedelta(days=12, seconds=86359), datetime.timedelta(days=105, seconds=72439)]"
92,stillbeat8,0.5760537353716925,0.02729328558392202,0 days 05:32:57,2 days 08:58:27,"[datetime.timedelta(days=12, seconds=83682), datetime.timedelta(days=4, seconds=47660), datetime.timedelta(seconds=6666), datetime.timedelta(seconds=40301), datetime.timedelta(days=1, seconds=5947), datetime.timedelta(days=3, seconds=18804), datetime.timedelta(days=1, seconds=62690), datetime.timedelta(days=7, seconds=11308), datetime.timedelta(seconds=537), datetime.timedelta(seconds=1211), datetime.timedelta(seconds=22), datetime.timedelta(seconds=592), datetime.timedelta(seconds=87), datetime.timedelta(days=1, seconds=86389)]"
93,enakj,0.28263970025559904,0.0018740625120699406,0 days 09:33:42,0 days 18:31:29,"[datetime.timedelta(days=1, seconds=76589), datetime.timedelta(seconds=2040), datetime.timedelta(seconds=46955), datetime.timedelta(seconds=47591), datetime.timedelta(seconds=5079), datetime.timedelta(seconds=511), datetime.timedelta(seconds=80618), datetime.timedelta(seconds=21732), datetime.timedelta(seconds=49959), datetime.timedelta(seconds=11721), datetime.timedelta(days=2, seconds=15495), datetime.timedelta(seconds=76000), datetime.timedelta(days=1, seconds=63136), datetime.timedelta(days=1, seconds=4216)]"
94,freckledgreen,0.43729958184461837,0.0359155892006432,0 days 06:25:29,3 days 04:50:19,"[datetime.timedelta(days=1, seconds=59263), datetime.timedelta(seconds=1246), datetime.timedelta(days=2, seconds=78525), datetime.timedelta(seconds=59), datetime.timedelta(days=2, seconds=25995), datetime.timedelta(days=1, seconds=65368), datetime.timedelta(seconds=9878), datetime.timedelta(days=11, seconds=15730), datetime.timedelta(days=10, seconds=4262), datetime.timedelta(days=2, seconds=55013), datetime.timedelta(days=7, seconds=8904), datetime.timedelta(seconds=23809), datetime.timedelta(days=3, seconds=76731), datetime.timedelta(seconds=78282)]"
95,Individual_Owl7773,0.46805486641356253,0.08342848922669267,0 days 10:02:21,11 days 01:28:57,"[datetime.timedelta(days=11, seconds=31304), datetime.timedelta(days=2, seconds=45226), datetime.timedelta(days=34, seconds=11717), datetime.timedelta(days=89, seconds=21041), datetime.timedelta(days=2, seconds=54886), datetime.timedelta(days=1, seconds=25468), datetime.timedelta(days=7, seconds=59861), datetime.timedelta(seconds=7061), datetime.timedelta(days=2, seconds=37360), datetime.timedelta(seconds=37262), datetime.timedelta(days=2, seconds=26891), datetime.timedelta(seconds=22994), datetime.timedelta(seconds=12536), datetime.timedelta(seconds=26709)]"
96,Salad_Guru,0.40253892709724864,0.2599052767540949,0 days 04:53:28,3 days 07:06:36,"[datetime.timedelta(days=1, seconds=58552), datetime.timedelta(days=1, seconds=68164), datetime.timedelta(seconds=52912), datetime.timedelta(seconds=112), datetime.timedelta(days=1, seconds=40891), datetime.timedelta(days=4, seconds=26381), datetime.timedelta(days=6, seconds=68480), datetime.timedelta(days=2, seconds=77327), datetime.timedelta(days=6, seconds=27068), datetime.timedelta(days=7, seconds=82446), datetime.timedelta(days=1, seconds=18866), datetime.timedelta(days=1, seconds=72429), datetime.timedelta(days=1, seconds=59445), datetime.timedelta(days=7, seconds=50878)]"
97,pgriffin70,0.37906891946231186,0.0849019755454113,0 days 16:36:59,40 days 15:07:32,"[datetime.timedelta(days=128, seconds=65385), datetime.timedelta(days=24, seconds=1113), datetime.timedelta(days=105, seconds=20960), datetime.timedelta(days=68, seconds=85207), datetime.timedelta(seconds=87), datetime.timedelta(days=223, seconds=66820), datetime.timedelta(days=9, seconds=2390), datetime.timedelta(seconds=1117), datetime.timedelta(seconds=987), datetime.timedelta(days=1, seconds=86280), datetime.timedelta(days=3, seconds=6261), datetime.timedelta(seconds=70688), datetime.timedelta(days=1, seconds=68864), datetime.timedelta(days=1, seconds=26971)]"
98,collegiateofzed,0.8395446970272107,0.0740785703722698,2 days 07:58:12,1 days 14:33:44,"[datetime.timedelta(days=6, seconds=53154), datetime.timedelta(days=1, seconds=23349), datetime.timedelta(seconds=9704), datetime.timedelta(seconds=8502), datetime.timedelta(days=4, seconds=76528), datetime.timedelta(seconds=11986), datetime.timedelta(seconds=46326), datetime.timedelta(seconds=776), datetime.timedelta(days=2, seconds=29631), datetime.timedelta(days=5, seconds=77917), datetime.timedelta(seconds=2304), datetime.timedelta(seconds=963), datetime.timedelta(seconds=13292), datetime.timedelta(seconds=33910)]"
99,BrickMom,0.7259821965167537,0.1207761337243331,0 days 09:13:53,16 days 01:49:46,"[datetime.timedelta(days=8, seconds=84249), datetime.timedelta(days=20, seconds=1881), datetime.timedelta(seconds=551), datetime.timedelta(seconds=589), datetime.timedelta(days=137, seconds=82825), datetime.timedelta(days=31, seconds=106), datetime.timedelta(seconds=761), datetime.timedelta(seconds=57877), datetime.timedelta(days=1, seconds=65513), datetime.timedelta(seconds=4734), datetime.timedelta(days=4, seconds=39356), datetime.timedelta(days=8, seconds=61657), datetime.timedelta(days=9, seconds=69681), datetime.timedelta(days=1, seconds=54418)]"
100,dlax141,0.5841447685592757,0.008235690494378408,2 days 20:19:17,79 days 07:05:35,"[datetime.timedelta(days=158, seconds=50568), datetime.timedelta(seconds=502)]"
101,belzir91,0.3826201840756316,0.22886038712070633,0 days 02:43:16,0 days 14:47:18,"[datetime.timedelta(seconds=65641), datetime.timedelta(seconds=317), datetime.timedelta(seconds=7723), datetime.timedelta(days=2, seconds=4496), datetime.timedelta(seconds=1107), datetime.timedelta(seconds=76816), datetime.timedelta(seconds=8982), datetime.timedelta(seconds=226), datetime.timedelta(seconds=10381), datetime.timedelta(seconds=10172), datetime.timedelta(seconds=69415), datetime.timedelta(days=1, seconds=72639), datetime.timedelta(seconds=28700), datetime.timedelta(days=1, seconds=43114)]"
102,EepeesJ1,0.7483219889321938,0.06127744871967782,0 days 03:50:36,0 days 08:32:50,"[datetime.timedelta(days=1, seconds=65362), datetime.timedelta(days=3, seconds=11238), datetime.timedelta(seconds=31), datetime.timedelta(seconds=1259), datetime.timedelta(seconds=424), datetime.timedelta(seconds=61), datetime.timedelta(seconds=119), datetime.timedelta(seconds=71), datetime.timedelta(seconds=1812), datetime.timedelta(seconds=1357), datetime.timedelta(seconds=115), datetime.timedelta(seconds=77), datetime.timedelta(seconds=3018), datetime.timedelta(seconds=229)]"
103,CamelCash000,0.6417522183412766,0.16170799002672234,0 days 03:37:38,0 days 03:50:21,"[datetime.timedelta(seconds=4277), datetime.timedelta(seconds=18097), datetime.timedelta(seconds=650), datetime.timedelta(seconds=1913), datetime.timedelta(seconds=1754), datetime.timedelta(seconds=64168), datetime.timedelta(seconds=4355), datetime.timedelta(seconds=4910), datetime.timedelta(seconds=12759), datetime.timedelta(seconds=2895), datetime.timedelta(seconds=2729), datetime.timedelta(seconds=74004), datetime.timedelta(seconds=787), datetime.timedelta(seconds=192)]"
104,Cimb0m,0.4468203731795186,0.0016399331584883233,0 days 04:38:38,0 days 03:20:14,"[datetime.timedelta(seconds=4011), datetime.timedelta(seconds=54), datetime.timedelta(seconds=195), datetime.timedelta(seconds=10099), datetime.timedelta(seconds=27070), datetime.timedelta(seconds=28245), datetime.timedelta(seconds=80), datetime.timedelta(seconds=166), datetime.timedelta(seconds=356), datetime.timedelta(seconds=2809), datetime.timedelta(seconds=561), datetime.timedelta(seconds=17280), datetime.timedelta(seconds=30010), datetime.timedelta(seconds=47259)]"
105,CrunchyAl,0.5467572148568318,0.18370059037891526,0 days 06:28:16,0 days 05:20:49,"[datetime.timedelta(seconds=3992), datetime.timedelta(seconds=224), datetime.timedelta(seconds=3284), datetime.timedelta(seconds=4538), datetime.timedelta(seconds=24926), datetime.timedelta(seconds=19106), datetime.timedelta(seconds=27568), datetime.timedelta(seconds=8074), datetime.timedelta(seconds=659), datetime.timedelta(seconds=212), datetime.timedelta(seconds=84949), datetime.timedelta(seconds=85467), datetime.timedelta(seconds=2918), datetime.timedelta(seconds=3572)]"
106,FYouRussianWarship,0.6423506992649495,0.004688705034398785,0 days 02:49:13,0 days 00:45:13,"[datetime.timedelta(seconds=62), datetime.timedelta(seconds=124), datetime.timedelta(seconds=67), datetime.timedelta(seconds=35647), datetime.timedelta(seconds=75), datetime.timedelta(seconds=19), datetime.timedelta(seconds=287), datetime.timedelta(seconds=147), datetime.timedelta(seconds=29), datetime.timedelta(seconds=1014), datetime.timedelta(seconds=303), datetime.timedelta(seconds=47), datetime.timedelta(seconds=147), datetime.timedelta(seconds=20)]"
107,A_bowl_of_porridge,0.5014996934413375,0.20650805331145725,0 days 03:01:32,0 days 22:17:02,"[datetime.timedelta(days=2, seconds=68274), datetime.timedelta(seconds=17864), datetime.timedelta(days=3, seconds=2057), datetime.timedelta(days=2, seconds=76002), datetime.timedelta(seconds=1576), datetime.timedelta(seconds=77), datetime.timedelta(seconds=1941), datetime.timedelta(seconds=56), datetime.timedelta(seconds=484), datetime.timedelta(seconds=3617), datetime.timedelta(seconds=76), datetime.timedelta(days=3, seconds=8805), datetime.timedelta(seconds=77759), datetime.timedelta(seconds=523)]"
108,Justapilot13,0.6740220680751313,0.1842283780143286,0 days 07:22:27,1 days 18:46:35,"[datetime.timedelta(seconds=5037), datetime.timedelta(seconds=224), datetime.timedelta(seconds=18636), datetime.timedelta(days=3, seconds=43895), datetime.timedelta(days=2, seconds=808), datetime.timedelta(days=3, seconds=981), datetime.timedelta(days=8, seconds=42463), datetime.timedelta(seconds=44786), datetime.timedelta(days=1, seconds=3584), datetime.timedelta(seconds=75912), datetime.timedelta(seconds=39271), datetime.timedelta(seconds=180), datetime.timedelta(days=2, seconds=79476), datetime.timedelta(days=1, seconds=72677)]"
109,morenewsat11,0.6668444061685377,0.0032440195675007997,0 days 03:02:43,0 days 07:21:09,"[datetime.timedelta(seconds=66449), datetime.timedelta(seconds=13289), datetime.timedelta(seconds=17096), datetime.timedelta(seconds=6037), datetime.timedelta(seconds=6845), datetime.timedelta(seconds=1430), datetime.timedelta(seconds=3724), datetime.timedelta(seconds=3938), datetime.timedelta(seconds=1289), datetime.timedelta(days=1, seconds=41929), datetime.timedelta(seconds=9087), datetime.timedelta(seconds=14587), datetime.timedelta(seconds=2001), datetime.timedelta(days=1, seconds=10066)]"
110,Evo_8urV8,0.6804263610898075,0.06846869525422032,0 days 01:45:16,14 days 21:52:53,"[datetime.timedelta(seconds=774), datetime.timedelta(days=30, seconds=53454), datetime.timedelta(seconds=3039), datetime.timedelta(seconds=1506), datetime.timedelta(seconds=75877), datetime.timedelta(days=9, seconds=47559), datetime.timedelta(days=13, seconds=45902), datetime.timedelta(days=133, seconds=73733), datetime.timedelta(seconds=488), datetime.timedelta(days=14, seconds=52361), datetime.timedelta(days=2, seconds=43945), datetime.timedelta(seconds=2004), datetime.timedelta(seconds=82571), datetime.timedelta(days=2, seconds=14806)]"
111,twotwo_twentytwo,0.8284107908686674,0.0008504802050689856,0 days 03:46:09,1 days 02:17:35,"[datetime.timedelta(seconds=1021), datetime.timedelta(days=3, seconds=9541), datetime.timedelta(seconds=874), datetime.timedelta(seconds=76145), datetime.timedelta(days=5, seconds=3758), datetime.timedelta(days=1, seconds=1761), datetime.timedelta(seconds=8941), datetime.timedelta(seconds=154), datetime.timedelta(days=2, seconds=75627), datetime.timedelta(seconds=15917), datetime.timedelta(seconds=62558), datetime.timedelta(seconds=3692), datetime.timedelta(seconds=6336), datetime.timedelta(days=1, seconds=22041)]"
112,Thedrunner2,0.28955734674053724,0.23784434153931217,0 days 00:13:03,0 days 00:31:06,"[datetime.timedelta(seconds=69), datetime.timedelta(seconds=1339), datetime.timedelta(seconds=158), datetime.timedelta(seconds=49), datetime.timedelta(seconds=225), datetime.timedelta(seconds=162), datetime.timedelta(seconds=97), datetime.timedelta(seconds=5722), datetime.timedelta(seconds=82), datetime.timedelta(seconds=96), datetime.timedelta(seconds=448), datetime.timedelta(seconds=106), datetime.timedelta(seconds=16127), datetime.timedelta(seconds=1447)]"
113,Fistyerbutt,0.5030715895036544,0.03536765941729148,2 days 13:24:22,2 days 04:41:37,"[datetime.timedelta(days=13, seconds=3968), datetime.timedelta(days=2, seconds=23167), datetime.timedelta(days=3, seconds=85303), datetime.timedelta(days=4, seconds=39267), datetime.timedelta(seconds=5080), datetime.timedelta(days=3, seconds=84570), datetime.timedelta(seconds=72840), datetime.timedelta(seconds=330), datetime.timedelta(seconds=33), datetime.timedelta(seconds=1302), datetime.timedelta(seconds=570), datetime.timedelta(days=1, seconds=4017), datetime.timedelta(seconds=34423), datetime.timedelta(seconds=54488)]"
114,shaainXoverlord,0.6254170427889878,0.3277382334849487,0 days 05:22:07,18 days 23:54:36,"[datetime.timedelta(days=1, seconds=79115), datetime.timedelta(seconds=32402), datetime.timedelta(seconds=71), datetime.timedelta(days=11, seconds=68262), datetime.timedelta(days=1, seconds=14427), datetime.timedelta(days=1, seconds=85324), datetime.timedelta(days=1, seconds=26188), datetime.timedelta(seconds=19742), datetime.timedelta(days=1, seconds=17075), datetime.timedelta(days=3, seconds=71987), datetime.timedelta(days=231, seconds=69181), datetime.timedelta(days=1, seconds=46827), datetime.timedelta(days=8, seconds=64530), datetime.timedelta(seconds=5134)]"
115,vulcanxnoob,0.40354546219460463,0.24207388889432574,0 days 00:54:00,0 days 19:44:36,"[datetime.timedelta(days=1, seconds=34700), datetime.timedelta(days=6, seconds=1343), datetime.timedelta(seconds=27457), datetime.timedelta(seconds=36), datetime.timedelta(seconds=313), datetime.timedelta(seconds=22839), datetime.timedelta(seconds=279), datetime.timedelta(seconds=257), datetime.timedelta(days=2, seconds=11007), datetime.timedelta(seconds=26764), datetime.timedelta(seconds=39591), datetime.timedelta(seconds=52193), datetime.timedelta(seconds=82), datetime.timedelta(seconds=604)]"
116,Willardwarrior1,0.6560835717506467,0.06461776026214162,3 days 02:01:03,2 days 11:30:03,"[datetime.timedelta(days=9, seconds=52936), datetime.timedelta(days=2, seconds=617), datetime.timedelta(seconds=819), datetime.timedelta(days=4, seconds=59723), datetime.timedelta(seconds=29), datetime.timedelta(seconds=20), datetime.timedelta(seconds=3572), datetime.timedelta(days=2, seconds=4425), datetime.timedelta(days=3, seconds=26277), datetime.timedelta(days=1, seconds=13315), datetime.timedelta(days=6, seconds=45558), datetime.timedelta(days=4, seconds=17813), datetime.timedelta(days=1, seconds=8907), datetime.timedelta(seconds=32)]"
117,lcecoffee12,0.5155148858364255,0.237203674193006,0 days 13:34:29,5 days 18:12:06,"[datetime.timedelta(days=2, seconds=75653), datetime.timedelta(days=3, seconds=47627), datetime.timedelta(days=23, seconds=34147), datetime.timedelta(days=3, seconds=3696), datetime.timedelta(days=4, seconds=75485), datetime.timedelta(days=7, seconds=85348), datetime.timedelta(days=1, seconds=77883), datetime.timedelta(seconds=24295), datetime.timedelta(days=2, seconds=7412), datetime.timedelta(days=13, seconds=53887), datetime.timedelta(days=13, seconds=43502), datetime.timedelta(seconds=37042), datetime.timedelta(days=1, seconds=22049), datetime.timedelta(days=1, seconds=70142)]"
118,GuiltySubstance9428,0.593857781609732,0.27279544770717623,0 days 05:34:05,0 days 10:16:53,"[datetime.timedelta(seconds=70232), datetime.timedelta(seconds=1851), datetime.timedelta(days=1, seconds=12930), datetime.timedelta(seconds=5977), datetime.timedelta(seconds=17002), datetime.timedelta(seconds=40807), datetime.timedelta(seconds=411), datetime.timedelta(seconds=75), datetime.timedelta(days=1, seconds=17551), datetime.timedelta(days=1, seconds=64791), datetime.timedelta(seconds=546), datetime.timedelta(seconds=12979), datetime.timedelta(seconds=12398), datetime.timedelta(seconds=1429)]"
119,WindHero,0.6872217873562808,0.028254232710848252,0 days 02:04:11,0 days 06:44:19,"[datetime.timedelta(days=1, seconds=44726), datetime.timedelta(seconds=15533), datetime.timedelta(seconds=668), datetime.timedelta(seconds=1814), datetime.timedelta(seconds=18880), datetime.timedelta(days=1, seconds=6138), datetime.timedelta(seconds=71628), datetime.timedelta(seconds=157), datetime.timedelta(seconds=4835), datetime.timedelta(seconds=536), datetime.timedelta(seconds=386), datetime.timedelta(seconds=377), datetime.timedelta(seconds=820), datetime.timedelta(seconds=330)]"
120,Uncutdix,0.4418017051092832,0.06716684259784718,0 days 02:49:13,12 days 01:21:36,"[datetime.timedelta(seconds=181), datetime.timedelta(days=124, seconds=67367), datetime.timedelta(seconds=92), datetime.timedelta(days=17, seconds=18229), datetime.timedelta(days=3, seconds=48695), datetime.timedelta(days=4, seconds=13785), datetime.timedelta(seconds=14081), datetime.timedelta(days=1, seconds=67593), datetime.timedelta(days=3, seconds=11427), datetime.timedelta(days=1, seconds=78868), datetime.timedelta(days=5, seconds=8602), datetime.timedelta(seconds=8324), datetime.timedelta(days=6, seconds=12823), datetime.timedelta(seconds=64079)]"
121,Skimbla,0.4974175927373044,0.0166550949953186,0 days 07:31:36,2 days 13:22:55,"[datetime.timedelta(seconds=1166), datetime.timedelta(days=5, seconds=30448), datetime.timedelta(days=4, seconds=51413), datetime.timedelta(days=4, seconds=16116), datetime.timedelta(days=3, seconds=12848), datetime.timedelta(days=4, seconds=47227), datetime.timedelta(days=1, seconds=207), datetime.timedelta(days=5, seconds=25811), datetime.timedelta(days=2, seconds=52192), datetime.timedelta(seconds=15036), datetime.timedelta(seconds=575), datetime.timedelta(days=2, seconds=5973), datetime.timedelta(days=2, seconds=63680), datetime.timedelta(seconds=6161)]"
122,_SwiftDeath,0.584490372539739,0.031924412197743855,0 days 09:11:32,1 days 02:49:33,"[datetime.timedelta(seconds=58), datetime.timedelta(seconds=85615), datetime.timedelta(days=3, seconds=67389), datetime.timedelta(seconds=55730), datetime.timedelta(days=1, seconds=37480), datetime.timedelta(seconds=4203), datetime.timedelta(seconds=2378), datetime.timedelta(seconds=183), datetime.timedelta(seconds=756), datetime.timedelta(days=5, seconds=75984), datetime.timedelta(days=1, seconds=86070), datetime.timedelta(seconds=7680), datetime.timedelta(seconds=15297), datetime.timedelta(seconds=49203)]"
123,Ronv5151,0.5968377842821259,0.30908643575773265,0 days 05:42:17,0 days 08:02:03,"[datetime.timedelta(seconds=61530), datetime.timedelta(seconds=71191), datetime.timedelta(seconds=11106), datetime.timedelta(seconds=5588), datetime.timedelta(seconds=2538), datetime.timedelta(seconds=180), datetime.timedelta(seconds=296), datetime.timedelta(seconds=7342), datetime.timedelta(seconds=59402), datetime.timedelta(days=2, seconds=1169), datetime.timedelta(seconds=107), datetime.timedelta(seconds=147), datetime.timedelta(seconds=1866), datetime.timedelta(seconds=9657)]"
124,ttynot,0.30799984117969914,0.13627740956144407,0 days 07:00:19,10 days 14:32:04,"[datetime.timedelta(days=18, seconds=23852), datetime.timedelta(seconds=26433), datetime.timedelta(days=1, seconds=78896), datetime.timedelta(days=12, seconds=1419), datetime.timedelta(days=22, seconds=7246), datetime.timedelta(days=10, seconds=47467), datetime.timedelta(days=6, seconds=82855), datetime.timedelta(days=19, seconds=40619), datetime.timedelta(days=26, seconds=38709), datetime.timedelta(days=13, seconds=40309), datetime.timedelta(days=2, seconds=52931), datetime.timedelta(seconds=37219), datetime.timedelta(days=11, seconds=78276), datetime.timedelta(days=2, seconds=3502)]"
125,ironfunk67,0.3961563957314481,0.03590740050810079,0 days 06:37:31,0 days 11:45:07,"[datetime.timedelta(seconds=381), datetime.timedelta(seconds=69106), datetime.timedelta(seconds=19283), datetime.timedelta(days=1, seconds=565), datetime.timedelta(seconds=73891), datetime.timedelta(seconds=61576), datetime.timedelta(days=1, seconds=74313), datetime.timedelta(seconds=4132), datetime.timedelta(seconds=14177), datetime.timedelta(seconds=11089), datetime.timedelta(seconds=73429), datetime.timedelta(seconds=3893), datetime.timedelta(seconds=12295), datetime.timedelta(seconds=1368)]"
126,CursedLemon,0.6063504796613395,0.23869213209254667,0 days 01:58:06,0 days 06:51:24,"[datetime.timedelta(seconds=44291), datetime.timedelta(days=1, seconds=4300), datetime.timedelta(seconds=69547), datetime.timedelta(seconds=4255), datetime.timedelta(seconds=14665), datetime.timedelta(seconds=887), datetime.timedelta(seconds=528), datetime.timedelta(seconds=3936), datetime.timedelta(seconds=11747), datetime.timedelta(seconds=1282), datetime.timedelta(seconds=830), datetime.timedelta(seconds=8040), datetime.timedelta(days=1, seconds=7917), datetime.timedelta(seconds=551)]"
127,maineblackbear,0.43624656265183553,0.03577293596463278,0 days 05:13:14,0 days 12:11:51,"[datetime.timedelta(days=1, seconds=11860), datetime.timedelta(seconds=1754), datetime.timedelta(days=1, seconds=1203), datetime.timedelta(seconds=12942), datetime.timedelta(seconds=60337), datetime.timedelta(seconds=44), datetime.timedelta(seconds=1944), datetime.timedelta(seconds=1194), datetime.timedelta(seconds=593), datetime.timedelta(seconds=15851), datetime.timedelta(days=1, seconds=58541), datetime.timedelta(seconds=12793), datetime.timedelta(days=1, seconds=3792), datetime.timedelta(seconds=86302)]"
128,examiner007,0.6373983880973187,0.057097615491754065,0 days 10:31:35,2 days 13:43:49,"[datetime.timedelta(days=1, seconds=20876), datetime.timedelta(days=1, seconds=16128), datetime.timedelta(seconds=72383), datetime.timedelta(seconds=10117), datetime.timedelta(days=12, seconds=65108), datetime.timedelta(seconds=22202), datetime.timedelta(seconds=207), datetime.timedelta(seconds=346), datetime.timedelta(days=5, seconds=1851), datetime.timedelta(seconds=109), datetime.timedelta(days=1, seconds=1122), datetime.timedelta(days=6, seconds=74231), datetime.timedelta(seconds=46286), datetime.timedelta(days=6, seconds=15438)]"
129,rockguitardude,0.5000039572282031,0.24453330024844036,0 days 05:08:33,0 days 05:27:27,"[datetime.timedelta(seconds=128), datetime.timedelta(seconds=1797), datetime.timedelta(seconds=31677), datetime.timedelta(seconds=2687), datetime.timedelta(seconds=793), datetime.timedelta(seconds=340), datetime.timedelta(seconds=1908), datetime.timedelta(seconds=21761), datetime.timedelta(seconds=10086), datetime.timedelta(seconds=977), datetime.timedelta(days=1, seconds=36806), datetime.timedelta(seconds=9878), datetime.timedelta(seconds=5741), datetime.timedelta(seconds=64083)]"
130,Flat_Bodybuilder_175,0.6699152737189704,0.2786099613644183,1 days 04:00:54,0 days 02:40:42,"[datetime.timedelta(seconds=74343), datetime.timedelta(seconds=1657), datetime.timedelta(seconds=633), datetime.timedelta(seconds=410), datetime.timedelta(seconds=9524), datetime.timedelta(seconds=222), datetime.timedelta(seconds=1736), datetime.timedelta(seconds=30490), datetime.timedelta(seconds=585), datetime.timedelta(seconds=3273), datetime.timedelta(seconds=1039), datetime.timedelta(seconds=228), datetime.timedelta(seconds=602), datetime.timedelta(seconds=10246)]"
131,Quotizmo,0.5025114737164633,0.1989533105166629,0 days 06:07:40,2 days 02:56:58,"[datetime.timedelta(days=1, seconds=79641), datetime.timedelta(seconds=76455), datetime.timedelta(seconds=9955), datetime.timedelta(days=3, seconds=4557), datetime.timedelta(days=2, seconds=50295), datetime.timedelta(days=2, seconds=11643), datetime.timedelta(seconds=42), datetime.timedelta(seconds=40076), datetime.timedelta(days=3, seconds=62153), datetime.timedelta(seconds=23592), datetime.timedelta(seconds=952), datetime.timedelta(days=4, seconds=70050), datetime.timedelta(days=4, seconds=66392), datetime.timedelta(days=4, seconds=84854)]"
